"id","member_id","loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","purpose","addr_state","dti","earliest_cr_line","out_prncp","total_pymnt","last_pymnt_d","last_pymnt_amnt","application_type","recoveries"
40118136,42982883,6625.0,6625.0, 36 months,14.65,228.53,C,C5,"10+ years",MORTGAGE,43000.0,Source Verified,"1/2/2015",Current,debt_consolidation,AZ,32.4,Jul-04,4897.99,2508.44,Jan-16,228.53,INDIVIDUAL,0
42405109,45371902,13000.0,13000.0, 60 months,11.53,286.1,B,B5,"2 years",RENT,68000.0,Source Verified,"1/3/2015",Current,credit_card,PA,9.46,Feb-03,11316.57,2844.35,Jan-16,286.1,INDIVIDUAL,0
1220551,1461982,30000.0,30000.0, 60 months,10.74,648.39,B,B2,"10+ years",MORTGAGE,74600.0,Source Verified,"1/4/2012",Current,home_improvement,OH,2.09,Jul-00,9063.81,29176.89,Jan-16,648.39,INDIVIDUAL,0
62072623,66265344,5000.0,5000.0, 36 months,7.89,156.43,A,A5,"5 years",MORTGAGE,50200.0,Source Verified,"1/10/2015",Current,debt_consolidation,NC,28.64,Oct-97,4752.08,310.67,Dec-15,156.43,INDIVIDUAL,0
61458734,65577458,15000.0,15000.0, 36 months,7.26,464.95,A,A4,"5 years",MORTGAGE,43184.0,Not Verified,"1/10/2015",Current,credit_card,CT,5.03,Sep-05,13870.59,1379.73,Jan-16,464.95,INDIVIDUAL,0
6954587,8129729,4000.0,4000.0, 36 months,22.2,153.18,E,E4,"10+ years",MORTGAGE,59700.0,Verified,"1/9/2013",Current,medical,OH,31.22,Jul-01,1129.34,4288.84,Jan-16,153.18,INDIVIDUAL,0
7954907,9677037,5250.0,5250.0, 36 months,15.61,183.57,C,C3,"1 year",OWN,32000.0,Verified,"1/10/2013",Fully Paid,debt_consolidation,DC,26.14,Oct-03,0.0,5636.88,Apr-14,4719.03,INDIVIDUAL,0
17502879,19625426,35000.0,35000.0, 60 months,15.61,843.9,D,D1,"6 years",MORTGAGE,85000.0,Source Verified,"1/6/2014",Current,debt_consolidation,AZ,22.39,Feb-92,26684.84,16034.1,Jan-16,843.9,INDIVIDUAL,0
7051552,8713243,19000.0,19000.0, 36 months,9.71,610.5,B,B1,"1 year",RENT,43000.0,Not Verified,"1/9/2013",Current,credit_card,WA,20.18,Nov-00,4714.04,17089.45,Jan-16,610.5,INDIVIDUAL,0
1173761,1415576,8000.0,8000.0, 60 months,20.99,216.39,E,E3,"10+ years",MORTGAGE,87000.0,Verified,"1/3/2012",Fully Paid,debt_consolidation,NY,17.43,Jun-99,0.0,9614.13,Apr-13,2030.6,INDIVIDUAL,0
27490705,29993792,17000.0,17000.0, 36 months,17.57,610.93,D,D4,"10+ years",RENT,85000.0,Source Verified,"1/10/2014",Fully Paid,debt_consolidation,NC,18.38,May-00,0.0,17248.91,Nov-14,17248.91,INDIVIDUAL,0
59102156,62989984,10000.0,10000.0, 36 months,13.99,341.73,C,C4,"8 years",MORTGAGE,58000.0,Verified,"1/9/2015",Current,credit_card,OH,10.44,Jan-98,9083.54,1359.15,Jan-16,341.73,INDIVIDUAL,0
55918480,59580224,20000.0,20000.0, 36 months,5.32,602.3,A,A1,< 1 year,RENT,115000.0,Not Verified,"1/7/2015",Current,debt_consolidation,TX,17.51,Jun-06,17408.96,3005.59,Jan-16,602.3,INDIVIDUAL,0
25286045,27738989,15000.0,15000.0, 36 months,11.67,495.86,B,B4,"10+ years",RENT,66000.0,Not Verified,"1/8/2014",Current,debt_consolidation,PA,23.87,Nov-87,8972.67,7933.76,Jan-16,495.86,INDIVIDUAL,0
36098387,38809910,10000.0,10000.0, 36 months,7.49,311.02,A,A4,"10+ years",MORTGAGE,80000.0,Source Verified,"1/11/2014",Fully Paid,debt_consolidation,CA,11.12,Apr-88,0.0,10529.07,Sep-15,6818.21,INDIVIDUAL,0
1579536,1848926,17500.0,17500.0, 60 months,20.49,468.43,E,E1,"4 years",RENT,45000.0,Verified,"1/10/2012",Current,other,NY,28.85,May-00,8535.39,17795.69,Jan-16,468.43,INDIVIDUAL,0
21370851,23683716,13500.0,13500.0, 36 months,12.99,454.81,C,C1,"10+ years",OWN,105000.0,Source Verified,"1/7/2014",Fully Paid,debt_consolidation,OH,7.22,Aug-02,0.0,13646.14,Aug-14,13646.14,INDIVIDUAL,0
37998567,40761311,6300.0,6300.0, 36 months,11.44,207.57,B,B4,"",MORTGAGE,36000.0,Verified,"1/1/2015",Current,debt_consolidation,NY,29.83,Aug-98,4434.05,2482.83,Jan-16,207.57,INDIVIDUAL,0
65821262,70453976,10000.0,10000.0, 36 months,15.41,348.67,D,D1,"",MORTGAGE,32569.0,Not Verified,"1/11/2015",Current,home_improvement,AZ,3.91,Mar-86,9779.75,331.55,Jan-16,348.67,INDIVIDUAL,0
3929606,5023253,8050.0,8050.0, 36 months,15.8,282.22,C,C3,"10+ years",MORTGAGE,68600.0,Not Verified,"1/4/2013",Fully Paid,debt_consolidation,FL,23.64,Jan-93,0.0,8156.1,May-13,8156.84,INDIVIDUAL,0
22255051,24577641,25350.0,25350.0, 60 months,18.24,647.04,D,D5,"10+ years",MORTGAGE,120000.0,Source Verified,"1/8/2014",Current,other,FL,8.27,Feb-94,20316.34,10999.68,Jan-16,647.04,INDIVIDUAL,0
48090636,51330380,6500.0,6500.0, 36 months,7.89,203.36,A,A5,"4 years",RENT,35000.0,Source Verified,"1/5/2015",Current,debt_consolidation,TX,22.11,Jan-08,5185.06,1624.03,Jan-16,203.36,INDIVIDUAL,0
65703851,70336621,7000.0,7000.0, 36 months,16.99,249.54,D,D3,"10+ years",RENT,70000.0,Source Verified,"1/11/2015",Current,other,NY,15.72,Mar-92,6849.11,233.48,Jan-16,250.0,INDIVIDUAL,0
59531976,63465723,20000.0,20000.0, 60 months,15.61,482.23,D,D1,"1 year",RENT,54000.0,Verified,"1/9/2015",Current,debt_consolidation,NE,27.18,Mar-02,19094.26,1911.58,Jan-16,482.23,INDIVIDUAL,0
10598201,12530179,20500.0,20500.0, 60 months,15.61,494.29,C,C4,"10+ years",MORTGAGE,81996.0,Verified,"1/1/2014",Current,debt_consolidation,NC,22.9,Feb-96,14442.83,11368.53,Dec-15,494.29,INDIVIDUAL,0
13428439,15480744,30000.0,30000.0, 60 months,13.65,692.62,C,C1,"10+ years",MORTGAGE,95000.0,Verified,"1/4/2014",Current,home_improvement,IL,8.29,Jun-87,21718.21,14545.02,Jan-16,692.62,INDIVIDUAL,0
54523481,58104200,12000.0,12000.0, 36 months,13.33,406.24,C,C3,"2 years",RENT,105000.0,Not Verified,"1/7/2015",Current,credit_card,MD,19.22,May-97,10316.2,2419.67,Jan-16,406.24,INDIVIDUAL,0
40157546,43022277,3000.0,3000.0, 36 months,14.99,103.99,C,C5,"10+ years",RENT,40000.0,Verified,"1/2/2015",Current,other,AL,14.91,Sep-00,2220.88,1148.03,Jan-16,103.99,INDIVIDUAL,0
44756909,47834726,12000.0,12000.0, 36 months,6.92,370.09,A,A4,< 1 year,MORTGAGE,60000.0,Not Verified,"1/4/2015",Current,credit_card,VA,10.62,Dec-68,9228.68,3326.2,Jan-16,370.09,INDIVIDUAL,0
38554287,41338009,7850.0,7850.0, 36 months,10.49,255.11,B,B3,"4 years",RENT,31500.0,Source Verified,"1/1/2015",Current,credit_card,OH,8.95,Jun-10,5501.35,3049.88,Jan-16,255.11,INDIVIDUAL,0
18645017,20817764,35000.0,35000.0, 60 months,24.5,1017.07,F,F3,"10+ years",MORTGAGE,165000.0,Verified,"1/6/2014",Charged Off,debt_consolidation,IL,4.58,Sep-97,0.0,5085.35,Dec-14,1017.07,INDIVIDUAL,0
49593302,52922015,19275.0,19275.0, 60 months,17.57,484.97,D,D4,"10+ years",OWN,80000.0,Source Verified,"1/5/2015",Current,debt_consolidation,FL,17.57,Apr-07,17567.38,3860.95,Jan-16,484.97,INDIVIDUAL,0
3495077,4377279,12000.0,12000.0, 60 months,12.12,267.67,B,B3,"2 years",MORTGAGE,63000.0,Verified,"1/5/2013",Current,debt_consolidation,UT,22.68,Mar-00,6699.35,8297.77,Dec-15,267.67,INDIVIDUAL,0
16322841,18425285,14000.0,14000.0, 36 months,12.49,468.29,B,B5,"1 year",RENT,70000.0,Verified,"1/5/2014",Current,home_improvement,IN,9.76,Jan-91,7261.67,8897.51,Dec-15,468.29,INDIVIDUAL,0
66630460,71356183,13725.0,13725.0, 60 months,24.99,402.77,F,F4,"3 years",OWN,52000.0,Verified,"1/12/2015",Current,debt_consolidation,NY,20.33,Mar-99,13608.05,383.72,Jan-16,402.77,INDIVIDUAL,0
10616096,12488175,10000.0,10000.0, 36 months,8.9,317.54,A,A5,"10+ years",MORTGAGE,28000.0,Not Verified,"1/1/2014",Current,debt_consolidation,IL,20.23,Jun-00,3921.61,7302.8,Dec-15,317.54,INDIVIDUAL,0
7725147,9427278,16000.0,16000.0, 36 months,12.99,539.03,B,B4,"10+ years",MORTGAGE,50000.0,Source Verified,"1/10/2013",Fully Paid,credit_card,CT,20.59,Jan-99,0.0,19036.62,Nov-15,6079.53,INDIVIDUAL,0
6580849,8132855,28000.0,28000.0, 36 months,7.12,866.1,A,A3,"4 years",RENT,95000.0,Source Verified,"1/5/2014",Fully Paid,major_purchase,NC,7.85,Nov-04,0.0,29348.14,May-15,3076.06,INDIVIDUAL,0
42324760,45301527,18000.0,18000.0, 36 months,9.99,580.73,B,B3,"10+ years",MORTGAGE,45000.0,Not Verified,"1/3/2015",Current,debt_consolidation,TX,17.12,Sep-00,13526.15,5747.36,Jan-16,580.73,INDIVIDUAL,0
52047785,55477536,16300.0,16300.0, 60 months,23.99,468.83,F,F3,"4 years",RENT,48000.0,Source Verified,"1/6/2015",Fully Paid,debt_consolidation,AZ,20.22,Jun-00,0.0,17836.57,Oct-15,16451.8,INDIVIDUAL,0
6188260,1817359,24000.0,24000.0, 36 months,10.64,781.65,B,B2,"3 years",MORTGAGE,71000.0,Verified,"1/7/2013",Charged Off,credit_card,CA,22.6,Jan-93,0.0,14689.93,Sep-14,781.65,INDIVIDUAL,3751.31
433142,515626,8000.0,8000.0, 36 months,11.14,262.43,B,B1,"3 years",RENT,62000.0,Source Verified,"1/8/2009",Fully Paid,debt_consolidation,MA,9.54,Sep-02,0.0,9448.05,Aug-12,265.22,INDIVIDUAL,0
32649623,35272788,12000.0,12000.0, 36 months,10.99,392.81,B,B3,"3 years",OWN,85000.0,Source Verified,"1/11/2014",Current,debt_consolidation,LA,21.02,Jul-07,7794.62,5492.01,Jan-16,392.81,INDIVIDUAL,0
2934675,3546840,11500.0,11500.0, 36 months,14.33,394.89,C,C1,"10+ years",MORTGAGE,42000.0,Verified,"1/1/2013",Fully Paid,debt_consolidation,KY,30.91,Nov-94,0.0,13467.69019,Jul-14,6762.23,INDIVIDUAL,0
40355059,43219975,5000.0,5000.0, 36 months,10.49,162.49,B,B3,"10+ years",RENT,28000.0,Source Verified,"1/2/2015",Current,credit_card,CA,12.8,Mar-03,3634.77,1784.48,Jan-16,162.49,INDIVIDUAL,0
59995266,63939983,19425.0,19425.0, 60 months,19.99,514.54,E,E4,"10+ years",MORTGAGE,54000.0,Not Verified,"1/10/2015",Current,debt_consolidation,CA,35.16,Mar-96,18842.55,1522.05,Jan-16,514.54,INDIVIDUAL,0
6897179,8539138,15000.0,15000.0, 36 months,21.15,566.29,E,E2,"3 years",RENT,106000.0,Source Verified,"1/9/2013",Current,small_business,CA,13.69,May-95,4193.11,15851.92,Jan-16,566.29,INDIVIDUAL,0
10151195,12002535,24000.0,24000.0, 36 months,7.9,750.97,A,A4,"3 years",MORTGAGE,82570.0,Verified,"1/1/2014",Current,credit_card,LA,11.73,Nov-93,8638.3,18022.18,Jan-16,750.97,INDIVIDUAL,0
57883441,61636191,16050.0,16050.0, 60 months,19.99,425.14,E,E4,"9 years",MORTGAGE,94000.0,Verified,"1/8/2015",Current,debt_consolidation,IL,20.92,Apr-96,15234.41,2107.88,Jan-16,425.14,INDIVIDUAL,0
36500236,39232305,12800.0,12800.0, 60 months,17.86,324.07,D,D5,"9 years",RENT,32500.0,Source Verified,"1/12/2014",Charged Off,debt_consolidation,CA,37.37,Dec-03,0.0,635.44,Feb-15,324.07,INDIVIDUAL,0
57743951,61496706,17650.0,17650.0, 36 months,12.69,592.07,C,C2,"2 years",RENT,63000.0,Verified,"1/8/2015",Current,debt_consolidation,IL,37.05,Oct-99,15579.56,2947.91,Jan-16,592.07,INDIVIDUAL,0
53844704,57385446,7800.0,7800.0, 36 months,6.89,240.45,A,A3,"8 years",MORTGAGE,42000.0,Source Verified,"1/7/2015",Current,debt_consolidation,MN,29.03,Dec-01,6609.03,1439.71,Jan-16,240.45,INDIVIDUAL,0
10122335,11973636,5750.0,5750.0, 36 months,7.9,179.92,A,A4,"5 years",MORTGAGE,77250.0,Not Verified,"1/1/2014",Current,other,GA,12.69,Jul-01,2069.38,4318.08,Jan-16,179.92,INDIVIDUAL,0
53474752,57005506,19200.0,19200.0, 36 months,11.53,633.42,B,B5,"4 years",MORTGAGE,222000.0,Source Verified,"1/7/2015",Current,home_improvement,FL,8.54,Jun-00,16443.81,3788.22,Jan-16,633.42,INDIVIDUAL,0
43540568,46567345,16000.0,16000.0, 60 months,13.33,366.76,C,C3,"10+ years",RENT,40000.0,Source Verified,"1/3/2015",Current,debt_consolidation,NJ,19.53,Oct-00,14012.39,3655.75,Jan-16,366.76,INDIVIDUAL,0
10618033,1845251,10000.0,10000.0, 36 months,14.47,344.07,C,C2,"8 years",RENT,55000.0,Not Verified,"1/1/2014",Charged Off,credit_card,NY,14.88,Jan-04,0.0,5849.13,Jul-15,344.07,INDIVIDUAL,0
8609358,10360874,14000.0,14000.0, 60 months,19.52,367.19,D,D4,"10+ years",MORTGAGE,97000.0,Verified,"1/11/2013",Current,debt_consolidation,IL,13.83,Jun-99,9531.4,9546.61,Jan-16,367.19,INDIVIDUAL,0
63176489,67518262,4500.0,4500.0, 36 months,12.69,150.96,C,C2,"",OWN,23000.0,Verified,"1/10/2015",Current,major_purchase,PA,21.87,Jun-98,4292.16,298.75,Jan-16,150.96,INDIVIDUAL,0
67386856,72198611,8000.0,8000.0, 36 months,7.89,250.29,A,A5,< 1 year,OWN,40000.0,Not Verified,"1/12/2015",Current,credit_card,FL,24.66,Apr-95,7802.31,246.78,Jan-16,250.29,INDIVIDUAL,0
1009591,1236344,9250.0,9250.0, 60 months,17.27,231.24,D,D3,"2 years",RENT,22000.0,Verified,"1/11/2011",Fully Paid,debt_consolidation,SC,19.53,Dec-87,0.0,13310.23003,Jul-15,3115.63,INDIVIDUAL,0
57793358,61546110,6250.0,6250.0, 36 months,5.32,188.22,A,A1,"10+ years",MORTGAGE,42000.0,Not Verified,"1/8/2015",Current,major_purchase,OH,26.34,May-95,5440.29,939.25,Jan-16,188.22,INDIVIDUAL,0
63384541,67726265,4200.0,4200.0, 36 months,10.99,137.49,B,B4,"10+ years",MORTGAGE,80000.0,Source Verified,"1/10/2015",Current,home_improvement,CA,14.45,Dec-01,4001.04,272.42,Jan-16,137.49,INDIVIDUAL,0
40127689,42992417,10000.0,10000.0, 36 months,10.49,324.98,B,B3,"10+ years",OWN,85000.0,Not Verified,"1/2/2015",Current,debt_consolidation,CA,26.4,Feb-88,7269.54,3589.44,Jan-16,324.98,INDIVIDUAL,0
56904607,60617335,12000.0,12000.0, 60 months,8.18,244.36,B,B1,"4 years",RENT,50000.0,Source Verified,"1/8/2015",Current,credit_card,TX,13.29,Sep-99,11176.04,1210.89,Jan-16,244.36,INDIVIDUAL,0
28212394,30725536,14125.0,14125.0, 60 months,16.29,345.68,D,D2,"8 years",MORTGAGE,50000.0,Source Verified,"1/10/2014",Current,debt_consolidation,MN,27.7,Oct-97,11583.14,5185.2,Jan-16,345.68,INDIVIDUAL,0
3097552,3770064,18000.0,18000.0, 36 months,13.11,607.45,B,B4,"10+ years",MORTGAGE,97000.0,Not Verified,"1/1/2013",Fully Paid,debt_consolidation,NJ,8.44,Jun-88,0.0,20452.92679,Apr-14,11957.73,INDIVIDUAL,0
45344424,48452155,24175.0,24175.0, 60 months,18.25,617.18,E,E1,"1 year",RENT,80000.0,Verified,"1/4/2015",In Grace Period,credit_card,NJ,27.96,Dec-86,22078.11,4870.25,Jan-16,617.18,INDIVIDUAL,0
57136700,60839510,14400.0,14400.0, 36 months,7.89,450.52,A,A5,"8 years",RENT,82000.0,Source Verified,"1/8/2015",Current,debt_consolidation,TX,14.35,Dec-04,12962.54,1789.46,Dec-15,450.52,INDIVIDUAL,0
12485589,14497729,8000.0,8000.0, 36 months,9.67,256.9,B,B1,"3 years",OWN,115000.0,Source Verified,"1/2/2014",Fully Paid,debt_consolidation,AL,8.07,May-01,0.0,8306.70095,Aug-14,7279.1,INDIVIDUAL,0
61391973,65510796,14000.0,14000.0, 36 months,12.29,466.95,C,C1,"1 year",MORTGAGE,60000.0,Source Verified,"1/10/2015",Current,home_improvement,MA,7.24,Dec-00,13019.32,1391.29,Jan-16,466.95,INDIVIDUAL,0
1626100,1898337,13550.0,13550.0, 36 months,13.11,457.28,B,B4,"1 year",RENT,38000.0,Not Verified,"1/10/2012",Fully Paid,car,PA,6.95,Apr-05,0.0,16491.64102,Oct-15,928.01,INDIVIDUAL,0
16201337,18303831,23100.0,23100.0, 36 months,16.99,823.47,D,D3,"5 years",OWN,68750.0,Source Verified,"1/5/2014",Current,debt_consolidation,SC,9.08,Aug-03,12364.18,15645.93,Dec-15,823.47,INDIVIDUAL,0
48615299,51864041,2500.0,2500.0, 36 months,6.68,76.83,A,A3,< 1 year,RENT,55801.0,Not Verified,"1/5/2015",Current,credit_card,VA,9.18,Sep-10,376.73,2213.71,Jan-16,676.83,INDIVIDUAL,0
20159947,22422515,13100.0,13100.0, 60 months,18.99,339.75,E,E1,"4 years",RENT,30000.0,Verified,"1/7/2014",Fully Paid,debt_consolidation,FL,9.88,Jun-98,0.0,13715.60162,Oct-14,13036.1,INDIVIDUAL,0
9755443,11607531,7000.0,7000.0, 36 months,16.24,246.93,C,C5,"9 years",RENT,65000.0,Verified,"1/12/2013",Fully Paid,other,FL,20.38,Aug-06,0.0,8469.555442,Jul-15,4010.28,INDIVIDUAL,0
2085992,2418250,12000.0,12000.0, 36 months,6.03,365.23,A,A1,"7 years",MORTGAGE,104000.0,Not Verified,"1/11/2012",Fully Paid,debt_consolidation,IL,13.93,Aug-96,0.0,12896.14344,Feb-15,563.98,INDIVIDUAL,0
65098144,69634892,12000.0,12000.0, 36 months,7.89,375.43,A,A5,"4 years",OWN,230000.0,Verified,"1/11/2015",Current,other,NJ,0.26,Sep-92,11404.99,748.23,Jan-16,375.43,INDIVIDUAL,0
10536526,12418553,20000.0,20000.0, 36 months,7.9,625.81,A,A4,"8 years",RENT,49000.0,Verified,"1/2/2014",Current,credit_card,IL,20.03,Dec-94,7772.46,14393.63,Jan-16,625.81,INDIVIDUAL,0
55230980,58811765,18000.0,18000.0, 36 months,8.18,565.56,B,B1,"2 years",RENT,50000.0,Not Verified,"1/7/2015",Current,debt_consolidation,FL,20.62,Jun-09,15297.14,3377.0,Jan-16,565.56,INDIVIDUAL,0
31978322,34591507,8400.0,8400.0, 36 months,6.49,257.42,A,A2,"10+ years",RENT,56600.0,Verified,"1/10/2014",Current,debt_consolidation,CA,18.84,Feb-96,5325.52,3600.85,Dec-15,257.42,INDIVIDUAL,0
12977674,15009865,6500.0,6500.0, 36 months,10.99,212.78,B,B2,"10+ years",MORTGAGE,78000.0,Source Verified,"1/3/2014",Current,major_purchase,NC,18.2,Jan-86,2969.17,4468.38,Dec-15,212.78,INDIVIDUAL,0
5224834,6566996,9125.0,9125.0, 36 months,13.11,307.95,B,B4,"3 years",MORTGAGE,48000.0,Not Verified,"1/5/2013",Fully Paid,debt_consolidation,MO,17.75,Jan-99,0.0,9774.14,Dec-13,7926.82,INDIVIDUAL,0
51880833,55310677,16000.0,16000.0, 36 months,5.32,481.84,A,A1,"10+ years",MORTGAGE,65000.0,Not Verified,"1/7/2015",Current,debt_consolidation,CT,16.86,Feb-82,13507.07,2886.31,Jan-16,481.84,INDIVIDUAL,0
3150880,3863447,18000.0,18000.0, 60 months,13.11,410.57,B,B4,"5 years",OWN,100000.0,Verified,"1/1/2013",Charged Off,debt_consolidation,NY,2.97,Dec-98,0.0,7800.44,Sep-14,410.57,INDIVIDUAL,0
50536710,53916479,19200.0,19200.0, 60 months,17.57,483.08,D,D4,"10+ years",MORTGAGE,127000.0,Source Verified,"1/6/2015",Charged Off,other,TX,26.58,Sep-02,0.0,1913.58,Oct-15,483.08,INDIVIDUAL,0
5715751,1186478,3500.0,3500.0, 36 months,14.33,120.19,C,C1,< 1 year,MORTGAGE,20160.0,Verified,"1/6/2013",Fully Paid,debt_consolidation,HI,5.12,Apr-01,0.0,3936.240787,Jun-14,2617.27,INDIVIDUAL,0
51838652,55268449,12000.0,12000.0, 60 months,19.19,312.55,E,E3,"10+ years",MORTGAGE,127600.0,Verified,"1/6/2015",Current,moving,TN,23.87,Jul-99,11113.84,2175.06,Jan-16,312.55,INDIVIDUAL,0
22422985,24755778,8500.0,8500.0, 36 months,10.15,274.88,B,B2,"1 year",RENT,53000.0,Not Verified,"1/7/2014",Fully Paid,debt_consolidation,PA,18.12,Jul-84,0.0,9199.21,Jun-15,6450.41,INDIVIDUAL,0
1511038,1772836,8800.0,8800.0, 36 months,14.33,302.18,C,C1,< 1 year,RENT,27560.0,Verified,"1/9/2012",Fully Paid,debt_consolidation,TX,30.96,Dec-99,0.0,10873.78019,Sep-15,313.46,INDIVIDUAL,0
46694755,49842563,12000.0,12000.0, 36 months,9.17,382.55,B,B2,"2 years",MORTGAGE,38904.0,Source Verified,"1/4/2015",Current,debt_consolidation,IL,11.07,Apr-97,9610.01,3054.29,Jan-16,382.55,INDIVIDUAL,0
39449908,42253648,12000.0,12000.0, 36 months,11.99,398.52,B,B5,"10+ years",MORTGAGE,62400.0,Source Verified,"1/1/2015",Current,credit_card,FL,22.73,Apr-91,8466.56,4774.25,Jan-16,398.52,INDIVIDUAL,0
5783980,7215743,10750.0,10750.0, 36 months,15.22,373.82,C,C3,"10+ years",MORTGAGE,36000.0,Verified,"1/7/2013",Current,debt_consolidation,TX,31.87,May-85,2153.11,11204.24,Jan-16,373.82,INDIVIDUAL,0
62389285,66651999,30000.0,30000.0, 60 months,10.99,652.13,B,B4,"9 years",MORTGAGE,100000.0,Source Verified,"1/10/2015",Current,debt_consolidation,NC,15.29,Jun-97,29241.78,1267.63,Jan-16,652.13,INDIVIDUAL,0
12937733,14969925,14125.0,14125.0, 60 months,17.57,355.39,D,D2,"2 years",MORTGAGE,65000.0,Source Verified,"1/3/2014",Fully Paid,home_improvement,OH,15.69,Mar-03,0.0,17903.28,Nov-15,11150.87,INDIVIDUAL,0
65593947,70226733,4000.0,4000.0, 36 months,9.99,129.05,B,B3,< 1 year,MORTGAGE,85000.0,Source Verified,"1/11/2015",Current,debt_consolidation,TX,22.32,Apr-83,3904.25,126.83,Dec-15,129.05,INDIVIDUAL,0
63215499,67567240,15000.0,15000.0, 36 months,7.26,464.95,A,A4,"3 years",RENT,35000.0,Verified,"1/10/2015",Current,debt_consolidation,CA,12.21,Oct-07,14249.34,917.8,Dec-15,464.95,INDIVIDUAL,0
19266057,21458825,1800.0,1800.0, 36 months,14.49,61.95,C,C4,"10+ years",RENT,16000.0,Not Verified,"1/6/2014",Current,debt_consolidation,KY,10.8,Jul-00,996.82,1115.1,Jan-16,61.95,INDIVIDUAL,0
4557034,5809300,16000.0,16000.0, 60 months,16.29,391.56,C,C4,"9 years",MORTGAGE,75000.0,Verified,"1/5/2013",Fully Paid,credit_card,FL,6.85,Jan-98,0.0,16217.38,Jun-13,16218.8,INDIVIDUAL,0
9067044,10878997,10000.0,10000.0, 36 months,7.9,312.91,A,A4,"10+ years",MORTGAGE,48000.0,Verified,"1/12/2013",Current,debt_consolidation,FL,32.48,Mar-00,3309.93,7822.29,Jan-16,312.91,INDIVIDUAL,0
6166903,7649024,5000.0,5000.0, 36 months,6.03,152.18,A,A1,"3 years",RENT,50000.0,Verified,"1/7/2013",Current,debt_consolidation,TX,10.68,Oct-05,897.74,4564.7,Jan-16,152.18,INDIVIDUAL,0
6939323,3983889,18725.0,18725.0, 36 months,20.2,697.8,D,D5,"6 years",OWN,42000.0,Not Verified,"1/9/2013",Current,debt_consolidation,WV,20.17,Mar-07,5784.4,18840.24,Jan-16,697.8,INDIVIDUAL,0
3928940,5022471,19300.0,19300.0, 36 months,11.14,633.14,B,B2,"6 years",MORTGAGE,70000.0,Verified,"1/4/2013",Fully Paid,debt_consolidation,MA,27.73,Mar-07,0.0,22169.68,Jan-15,9506.88,INDIVIDUAL,0
12456747,14468871,19850.0,19850.0, 36 months,15.31,691.13,C,C4,"2 years",MORTGAGE,70000.0,Verified,"1/3/2014",Current,debt_consolidation,CA,13.8,Feb-80,9380.92,14551.79,Dec-15,729.19,INDIVIDUAL,0
58320882,62139612,30000.0,30000.0, 60 months,11.53,660.24,B,B5,"5 years",OWN,100000.0,Source Verified,"1/8/2015",Current,credit_card,CA,23.56,Apr-93,28490.46,2602.53,Jan-16,660.24,INDIVIDUAL,0
9746379,9376775,5000.0,5000.0, 36 months,11.99,166.05,B,B3,"10+ years",OWN,68000.0,Not Verified,"1/12/2013",Current,debt_consolidation,TX,29.8,Feb-93,1721.58,4151.19,Jan-16,166.05,INDIVIDUAL,0
39330635,42134395,28000.0,28000.0, 36 months,6.03,852.2,A,A1,"1 year",RENT,112000.0,Source Verified,"1/1/2015",Current,credit_card,CA,14.24,Oct-88,19973.86,9364.82,Jan-16,852.2,INDIVIDUAL,0
40979845,43855595,35000.0,35000.0, 60 months,13.99,814.21,C,C4,"10+ years",MORTGAGE,115000.0,Verified,"1/2/2015",Current,debt_consolidation,CO,38.62,Aug-95,30262.39,8929.11,Jan-16,814.21,INDIVIDUAL,0
62225396,66422118,28000.0,28000.0, 60 months,17.57,704.49,D,D4,"10+ years",MORTGAGE,98000.0,Source Verified,"1/10/2015",Current,debt_consolidation,NY,22.73,Nov-97,27406.64,1381.65,Dec-15,704.49,INDIVIDUAL,0
50577523,53957335,14000.0,14000.0, 60 months,13.33,320.92,C,C3,< 1 year,MORTGAGE,200000.0,Not Verified,"1/6/2015",Current,debt_consolidation,MI,13.81,Mar-02,12802.87,2236.07,Jan-16,320.92,INDIVIDUAL,0
3239810,3982609,35000.0,35000.0, 60 months,16.29,856.54,C,C4,"6 years",MORTGAGE,90000.0,Verified,"1/2/2013",Current,debt_consolidation,NM,20.85,Jan-97,18058.82,29971.46,Jan-16,856.54,INDIVIDUAL,0
806051,1012205,8500.0,8500.0, 36 months,15.62,297.25,D,D1,"10+ years",MORTGAGE,46500.0,Source Verified,"1/7/2011",Fully Paid,other,GA,22.81,Jul-98,0.0,9930.6,Mar-13,90.77,INDIVIDUAL,0
16140997,18243491,27000.0,27000.0, 60 months,14.49,635.13,C,C4,"10+ years",MORTGAGE,130000.0,Source Verified,"1/5/2014",Current,debt_consolidation,FL,17.98,Oct-84,15571.65,16472.88,Jan-16,635.13,INDIVIDUAL,0
62216368,66413109,30025.0,30025.0, 36 months,12.29,1001.43,C,C1,"10+ years",MORTGAGE,80000.0,Source Verified,"1/10/2015",Current,debt_consolidation,MO,18.65,Aug-93,28630.05,1982.36,Dec-15,1001.43,INDIVIDUAL,0
5790629,7222545,7800.0,7800.0, 36 months,9.71,250.63,B,B1,"10+ years",RENT,33000.0,Verified,"1/7/2013",Charged Off,debt_consolidation,FL,20.23,Jul-01,0.0,3006.58,Jul-14,250.63,INDIVIDUAL,0
